"time","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1253399876.375,18.502,31.302,4.18e-21,3057.565,3.000,6090.395020,0.000,0.000,0.959,"pGPYrxx9aO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8smt8EXhPi/pGPYrxx9aO.png",45.255
1253399876.375,18.502,31.302,4.18e-21,3057.565,3.000,6090.395020,0.000,0.000,0.959,"AV4Z9vpNAG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8g9h5XRf3z/AV4Z9vpNAG.png",45.255
1239210967.742,31.386,10.000,1.32e-22,3948.215,1.359,7854.854980,0.000,0.000,0.959,"3y3P2d078W","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Tqeh0bJZbE/3y3P2d078W.png",11.314
1238510139.563,23.953,35.935,3.15e-21,3982.484,2.250,7935.997070,0.000,0.000,0.959,"HwWH0aHa0U","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IZ1ih6NUWh/HwWH0aHa0U.png",45.255
1243436917.539,34.590,8.772,9.42e-23,33.821,0.750,20.855810,0.000,0.000,0.959,"aQQOffGyye","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/aQQOffGyye.png",11.314
1243436917.539,34.590,8.772,9.42e-23,33.821,0.750,20.855810,0.000,0.000,0.959,"NGNIxti6b9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/NGNIxti6b9.png",11.314
1243436917.539,34.590,8.772,9.42e-23,33.821,0.750,20.855810,0.000,0.000,0.959,"VM2dDugHlu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/VM2dDugHlu.png",11.314
1240751396.945,30.734,10.166,1.54e-22,31.582,1.250,25.333481,0.000,0.000,0.959,"fGmmWWabw0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TyJaT2oSVK/fGmmWWabw0.png",11.314
1241794005.375,18.175,14.214,2.53e-21,3880.058,2.500,7735.380859,0.000,0.000,0.959,"w3ngVTEk3R","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZWB4lnBhYQ/w3ngVTEk3R.png",45.255
1247961985.188,25.507,8.059,2.15e-22,3984.699,1.377,7931.567383,0.000,0.000,0.959,"HNonUTnfGb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SJbehPJrrY/HNonUTnfGb.png",45.255
1243685975.016,41.570,13.680,1.15e-22,3952.333,1.500,7846.804688,0.000,0.000,0.959,"NYllnOQOGV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1Wd9wk3tTr/NYllnOQOGV.png",11.314
1239555525.922,35.205,10.414,1.16e-22,37.351,0.875,30.213329,0.000,0.000,0.959,"iMCoOHc7kz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hShsImu2XV/iMCoOHc7kz.png",11.314
1242267470.625,23.734,73.098,3.38e-21,3942.868,5.750,7865.735352,0.000,0.000,0.959,"4XHWj7q9aB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DNiNXEc61C/4XHWj7q9aB.png",45.255
1243266692.602,47.183,9.963,8.68e-23,2972.396,0.875,5879.581055,0.000,0.000,0.959,"xQrR0Fxkqf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zHwjGZaYsY/xQrR0Fxkqf.png",11.314
1243626514.938,36.439,10.257,1.38e-22,3333.837,2.813,6620.887695,0.000,0.000,0.959,"WRVsUErZfN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ylFUkBKM7K/WRVsUErZfN.png",11.314
1243626514.938,36.439,10.257,1.38e-22,3333.837,2.813,6620.887695,0.000,0.000,0.959,"yUDUBDjOry","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kLZdmRzl5k/yUDUBDjOry.png",11.314
1243355208.234,39.020,11.949,1.00e-22,45.535,1.250,44.284649,0.000,0.000,0.959,"mN7re3bejp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xliVD3uf8x/mN7re3bejp.png",22.627
1253142429.875,18.175,14.429,2.13e-21,750.215,2.750,1475.695435,0.000,0.000,0.959,"0UcQ9ptXLl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tLQzVycYJl/0UcQ9ptXLl.png",45.255
1238265445.672,37.495,10.286,1.12e-22,37.351,1.313,30.213329,0.000,0.000,0.959,"2ra7lbnndM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PM4bMNNRpp/2ra7lbnndM.png",11.314
1249675838.688,21.724,8.280,3.83e-22,27.347,1.250,16.863800,0.000,0.000,0.959,"xmryYZo90P","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Wkr7aFGQmb/xmryYZo90P.png",22.627
1243179796.148,38.930,10.221,8.24e-23,1170.611,1.850,2294.975342,0.000,0.000,0.959,"5GWF5jil8Q","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/J3GuwRmPPh/5GWF5jil8Q.png",11.314
1241783601.563,19.174,42.751,4.19e-21,3981.425,6.347,7938.115723,0.000,0.000,0.959,"glJZMDy0nK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zt0NKJyTUd/glJZMDy0nK.png",45.255
1253827542.875,18.502,16.760,5.78e-21,3870.354,2.500,7715.974609,0.000,0.000,0.959,"cZu0LROv7I","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zDL3ePzBCS/cZu0LROv7I.png",45.255
1240135335.125,18.080,12.204,2.13e-21,3978.998,3.488,7942.969238,0.000,0.000,0.959,"pBHEQX7qce","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dX1vIWvRwU/pBHEQX7qce.png",45.255
1253156698.063,22.513,8.365,2.36e-22,3980.241,1.500,7940.482910,0.000,0.000,0.959,"ttt9BcJ57N","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AtplbbdNws/ttt9BcJ57N.png",45.255
1241834664.875,18.502,43.167,5.90e-21,3907.029,3.500,7789.323242,0.000,0.000,0.959,"rqbxUyR58V","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ic29hCUDFG/rqbxUyR58V.png",45.255
1239640649.688,23.531,61.194,2.58e-21,3798.873,4.000,7568.773926,0.000,0.000,0.959,"sds5hXwfKI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/42DI0VV4oK/sds5hXwfKI.png",45.255
1239171620.938,19.344,33.499,3.70e-21,3761.783,2.597,7500.187012,0.000,0.000,0.959,"cJ5YEN87r7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/NZwcfBjXjM/cJ5YEN87r7.png",45.255
1253827206.094,21.264,23.636,3.42e-21,29.772,2.500,28.954081,0.000,0.000,0.959,"9KgOnanTzY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zDL3ePzBCS/9KgOnanTzY.png",45.255
1243622194.234,39.020,9.317,9.93e-23,3986.938,1.125,7927.089844,0.000,0.000,0.959,"gDaPXFrII6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wblwQtrzZg/gDaPXFrII6.png",11.314
1249381700.063,22.918,8.546,2.25e-22,3910.303,1.250,7782.774902,0.000,0.000,0.959,"W9H6CfrsvX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ex0PXBOUF6/W9H6CfrsvX.png",45.255
1243606560.891,41.570,8.865,7.68e-23,3949.564,1.274,7852.342285,0.000,0.000,0.959,"GZv6A2MqN1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xs7imRJp5A/GZv6A2MqN1.png",11.314
1243605710.063,38.062,9.530,1.08e-22,3989.707,1.125,7921.552246,0.000,0.000,0.959,"OCmlbQX5i8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xs7imRJp5A/OCmlbQX5i8.png",11.314
1253093545.875,18.835,29.669,3.58e-21,1689.034,2.750,3353.333740,0.000,0.000,0.959,"QNExOW4t5c","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/QNExOW4t5c.png",45.255
1253093545.875,18.835,29.669,3.58e-21,1689.034,2.750,3353.333740,0.000,0.000,0.959,"215NnJ9PTx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/215NnJ9PTx.png",45.255
1245481580.563,19.229,29.568,3.51e-21,3744.310,2.500,7463.884766,0.000,0.000,0.959,"zwDwCq6DGK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jhXrMd5mvC/zwDwCq6DGK.png",45.255
1242987626.625,18.502,25.593,3.40e-21,3810.395,2.000,7600.789551,0.000,0.000,0.959,"PS09EVW4Ms","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/oIq9razXOF/PS09EVW4Ms.png",45.255
1246476383.453,34.378,8.622,1.29e-22,1943.932,1.000,3841.078613,0.000,0.000,0.959,"jkcouKOq3B","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qUpxMWdVhV/jkcouKOq3B.png",22.627
1243691810.008,47.183,8.070,6.64e-23,58.152,0.594,51.093250,0.000,0.000,0.959,"OBIrVb4gLL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ecac9Jleia/OBIrVb4gLL.png",11.314
1243435814.328,36.625,8.218,1.35e-22,3915.311,0.883,7772.759766,0.000,0.000,0.959,"LJifavEWIM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/LJifavEWIM.png",11.314
1243435814.328,36.625,8.218,1.35e-22,3915.311,0.883,7772.759766,0.000,0.000,0.959,"EdCp8fBqzE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/EdCp8fBqzE.png",11.314
1243435814.328,36.625,8.218,1.35e-22,3915.311,0.883,7772.759766,0.000,0.000,0.959,"dUyeR1op56","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/dUyeR1op56.png",11.314
1245486782.063,26.433,154.204,3.03e-21,3980.241,5.500,7940.482910,0.000,0.000,0.959,"b3kHHB4YAL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UtlCdLlfvk/b3kHHB4YAL.png",45.255
1243690410.008,44.288,8.906,8.23e-23,48.304,0.500,38.747021,0.000,0.000,0.959,"4Egk6T2HyF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TOGDsqRMzw/4Egk6T2HyF.png",11.314
1240081749.594,24.938,8.451,1.99e-22,3193.666,1.598,6351.430176,0.000,0.000,0.959,"S2iYVP8Sld","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/yR8C3ZOkyu/S2iYVP8Sld.png",45.255
1253362595.109,30.288,10.980,1.92e-22,3304.570,3.875,6588.414063,0.000,0.000,0.959,"nn3K0ggng8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/LD79Ar0deR/nn3K0ggng8.png",11.314
1252913283.625,18.502,40.630,4.80e-21,28.308,3.250,31.881660,0.000,0.000,0.959,"qibehv7mko","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/h6T0J3cuRB/qibehv7mko.png",45.255
1238353005.477,27.900,9.853,2.11e-22,3984.217,1.592,7932.532227,0.000,0.000,0.959,"jbjItIds4F","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/NaftAJMH64/jbjItIds4F.png",11.314
1240917280.883,27.308,8.841,1.75e-22,3984.699,4.736,7931.567383,0.000,0.000,0.959,"rNfN8xDN7f","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/leFTw9EHqQ/rNfN8xDN7f.png",45.255
1243282120.234,41.570,8.062,6.63e-23,2934.462,1.156,5822.137207,0.000,0.000,0.959,"pXbtmENHvb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pba2m66CbT/pXbtmENHvb.png",11.314
1243282120.234,41.570,8.062,6.63e-23,2934.462,1.156,5822.137207,0.000,0.000,0.959,"ZWUuI53Bhd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RWpU8ck38X/ZWUuI53Bhd.png",11.314
1251149235.242,30.734,8.230,1.13e-22,1456.786,1.141,2868.015137,0.000,0.000,0.959,"8bSUP0bPX8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMrZEEC6Zc/8bSUP0bPX8.png",11.314
1240556526.938,19.692,59.467,3.84e-21,3978.769,6.500,7943.428223,0.000,0.000,0.959,"rt96ddM4xK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/mpuC2JFnG0/rt96ddM4xK.png",45.255
1250443114.281,25.146,8.226,2.04e-22,3984.699,1.156,7931.567383,0.000,0.000,0.959,"Za00ILToVF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/CDRD9JCyWR/Za00ILToVF.png",45.255
1250443114.281,25.146,8.226,2.04e-22,3984.699,1.156,7931.567383,0.000,0.000,0.959,"FJpqZlnkxh","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mk175Exr38/FJpqZlnkxh.png",45.255
1239397268.688,22.707,9.768,4.06e-22,2770.775,1.375,5505.647461,0.000,0.000,0.959,"27eRoluIyq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UKtwoLJYub/27eRoluIyq.png",11.314
1246457124.516,36.625,9.919,1.07e-22,1388.558,0.875,2730.330322,0.000,0.000,0.959,"0KU8JItwCu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gu5fANZcUl/0KU8JItwCu.png",22.627
1240930377.813,25.056,9.391,2.37e-22,25.760,1.500,13.689800,0.000,0.000,0.959,"WkhizkdnAi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Vec1vofebk/WkhizkdnAi.png",45.255
1241815980.063,19.174,35.967,4.04e-21,2782.522,3.000,5540.310547,0.000,0.000,0.959,"czVoZ2YHdt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JIW4pxlDNv/czVoZ2YHdt.png",45.255
1241802766.031,20.563,18.770,2.97e-21,2832.571,2.000,5640.407715,0.000,0.000,0.959,"4YiVe3xj0f","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/4YiVe3xj0f.png",45.255
1243690295.117,43.814,9.229,9.21e-23,3989.707,1.375,7921.552246,0.000,0.000,0.959,"PJDmSMpcqH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TOGDsqRMzw/PJDmSMpcqH.png",11.314
1243442352.875,33.983,9.151,1.44e-22,3949.303,1.500,7852.863281,0.000,0.000,0.959,"gUxTmPFTfK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kdUVqEv20V/gUxTmPFTfK.png",45.255
1238423105.094,43.887,11.404,1.00e-22,1177.783,2.125,2303.113770,0.000,0.000,0.959,"VQQRJ9hYeX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4zKzeiAENA/VQQRJ9hYeX.png",45.255
1243599876.961,30.734,10.966,1.27e-22,2759.695,1.750,5481.558105,0.000,0.000,0.959,"z1xBpmMUei","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/d7LAY6M0ak/z1xBpmMUei.png",11.314
1245067029.625,18.175,17.126,3.16e-21,3980.241,3.000,7940.482910,0.000,0.000,0.959,"y7e1jd4EZK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZI3RRRBedG/y7e1jd4EZK.png",45.255
1239738226.563,21.146,74.950,3.86e-21,3978.902,3.870,7943.162109,0.000,0.000,0.959,"ndVklfVmjS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/h5sNqbVDS7/ndVklfVmjS.png",45.255
1238266678.766,39.935,10.715,1.04e-22,3989.024,1.250,7922.916504,0.000,0.000,0.959,"Wr4fayt444","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/HIkzhNxWOG/Wr4fayt444.png",11.314
1241805243.438,19.519,49.772,4.32e-21,2766.607,2.750,5508.479492,0.000,0.000,0.959,"uLdYhRaKRN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/p7H21yPXOh/uLdYhRaKRN.png",45.255
1245482634.938,20.592,72.072,4.05e-21,3981.425,4.448,7938.115723,0.000,0.000,0.959,"e8776yK73Y","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Jp8TmUwdii/e8776yK73Y.png",45.255
1253028906.242,34.590,10.946,1.37e-22,3885.310,1.000,7724.876465,0.000,0.000,0.959,"T2k8hBBieV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DgzT34xL8N/T2k8hBBieV.png",11.314
1243689275.375,33.347,10.257,1.49e-22,3986.677,1.750,7927.610840,0.000,0.000,0.959,"WazngITgjE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7ewJKK9BLK/WazngITgjE.png",11.314
1243616008.875,26.835,9.688,2.39e-22,31.582,1.250,25.333481,0.000,0.000,0.959,"8QUbg2duKH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7QlO8H9cfx/8QUbg2duKH.png",11.314
1240772398.234,36.625,13.067,1.14e-22,2761.933,0.580,5477.080566,0.000,0.000,0.959,"h6pKY8v2f8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RB3J7TG1Dk/h6pKY8v2f8.png",11.314
1243432737.313,30.487,10.244,2.11e-22,2814.046,1.250,5582.663086,0.000,0.000,0.959,"NybHqCuUjP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/NybHqCuUjP.png",11.314
1243432737.313,30.487,10.244,2.11e-22,2814.046,1.250,5582.663086,0.000,0.000,0.959,"4ldP3l34HS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/4ldP3l34HS.png",11.314
1243432737.313,30.487,10.244,2.11e-22,2814.046,1.250,5582.663086,0.000,0.000,0.959,"68xKdnRqZl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/68xKdnRqZl.png",11.314
1240752097.438,24.613,11.658,2.94e-22,3982.889,1.750,7935.187988,0.000,0.000,0.959,"h6rPx3YcAy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TyJaT2oSVK/h6rPx3YcAy.png",11.314
1242315551.984,26.685,13.198,2.97e-22,3982.889,7.611,7935.187988,0.000,0.000,0.959,"F96vQ0M8KC","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hdp48lVzFe/F96vQ0M8KC.png",22.627
1243634449.406,25.146,8.649,2.36e-22,31.582,0.844,25.333481,0.000,0.000,0.958,"01oiO0vQBB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/K8Se7IEQuD/01oiO0vQBB.png",11.314
1243634449.406,25.146,8.649,2.36e-22,31.582,0.844,25.333481,0.000,0.000,0.958,"8ukbRFMkdg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/okBx2pbfTA/8ukbRFMkdg.png",11.314
1245050384.438,18.595,10.712,1.60e-21,3982.889,2.026,7935.187988,0.000,0.000,0.958,"GHJT0iiji9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BJM4ciXtYS/GHJT0iiji9.png",45.255
1241791284.375,18.502,34.500,5.50e-21,3944.051,3.250,7863.368164,0.000,0.000,0.958,"HwhX7y5bGv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/uUp6AEfUV6/HwhX7y5bGv.png",45.255
1239164629.063,26.655,133.723,2.74e-21,3979.242,11.750,7942.480469,0.000,0.000,0.958,"G8vN9wiAX1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vFnI41mIyU/G8vN9wiAX1.png",45.255
1243187286.516,41.570,8.080,6.77e-23,3432.096,1.000,6806.331543,0.000,0.000,0.958,"CKfJ5z3jcO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7EiG3vUJ7E/CKfJ5z3jcO.png",11.314
1245485646.313,19.519,58.090,4.42e-21,3981.425,3.685,7938.115723,0.000,0.000,0.958,"wMVc3grwNK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/l5rCXUt8My/wMVc3grwNK.png",45.255
1240906910.813,19.174,39.620,3.99e-21,3762.387,3.424,7500.040039,0.000,0.000,0.958,"MAT8iHUxAq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/R7MLHNFTLD/MAT8iHUxAq.png",45.255
1242655159.859,47.549,9.367,7.29e-23,2761.673,0.875,5477.601563,0.000,0.000,0.958,"nu5LwJctfq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/5MV4yaf8SL/nu5LwJctfq.png",22.627
1250261046.742,34.590,9.142,8.41e-23,3594.356,1.031,7142.968750,0.000,0.000,0.958,"RaRvuczZVb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AmDDR0qwHD/RaRvuczZVb.png",11.314
1253142195.438,19.174,15.429,1.49e-21,3703.627,2.250,7376.663574,0.000,0.000,0.958,"poY5wdQDK5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tLQzVycYJl/poY5wdQDK5.png",45.255
1241801947.125,18.502,33.816,4.31e-21,3880.058,3.016,7735.380859,0.000,0.000,0.958,"kBNnmdeKCg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/kBNnmdeKCg.png",45.255
1238514511.063,19.063,23.307,3.07e-21,104.181,2.500,184.983170,0.000,0.000,0.958,"ouozpHRg2o","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jhMYTheLVL/ouozpHRg2o.png",22.627
1250207574.625,22.215,12.253,3.98e-22,3408.815,3.000,6787.040039,0.000,0.000,0.958,"9XTrvb1ZlA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/KGWZD6oSGs/9XTrvb1ZlA.png",45.255
1249227799.938,26.909,8.794,1.92e-22,3885.310,1.125,7724.876465,0.000,0.000,0.958,"op9vaW9UfJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XpfnXsBQXl/op9vaW9UfJ.png",45.255
1253199426.414,34.590,8.290,9.37e-23,34.676,1.109,23.608891,0.000,0.000,0.958,"369kshYaKm","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AtplbbdNws/369kshYaKm.png",11.314
1241850675.063,20.592,54.631,2.60e-21,3980.917,6.250,7939.132813,0.000,0.000,0.958,"XQsWKCJSvz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/W620Ldc7um/XQsWKCJSvz.png",45.255
1240842744.063,22.918,8.718,3.46e-22,3910.303,1.355,7782.774902,0.000,0.000,0.958,"T2BPvWdDVk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wNiI40MQYf/T2BPvWdDVk.png",45.255
1243711037.211,47.183,8.391,5.83e-23,48.304,0.594,38.747021,0.000,0.000,0.958,"sWBtSOkqpg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/r6M6BTmZLE/sWBtSOkqpg.png",11.314
1238505894.125,18.338,11.557,2.27e-21,24.323,2.250,19.674629,0.000,0.000,0.958,"yGO9KmfSh9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9e575GJmjj/yGO9KmfSh9.png",45.255
1241793077.188,25.966,8.798,1.95e-22,23.327,1.250,11.287550,0.000,0.000,0.958,"AIkZVaYFiG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZWB4lnBhYQ/AIkZVaYFiG.png",45.255
1239157043.125,18.667,43.415,4.50e-21,2484.941,3.500,4957.752441,0.000,0.000,0.958,"TAn06dA5Tl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/CLLJaGouwB/TAn06dA5Tl.png",45.255
1243438916.805,34.590,11.192,1.23e-22,2837.776,1.442,5629.996582,0.000,0.000,0.958,"DS9nq3GzQz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/DS9nq3GzQz.png",11.314
1243438916.805,34.590,11.192,1.23e-22,2837.776,1.442,5629.996582,0.000,0.000,0.958,"nb7ueUspqK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kdUVqEv20V/nb7ueUspqK.png",11.314
1243438916.805,34.590,11.192,1.23e-22,2837.776,1.442,5629.996582,0.000,0.000,0.958,"vXRoWcOeoa","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/vXRoWcOeoa.png",11.314
1243620836.914,47.183,12.307,8.97e-23,3986.938,1.719,7927.089844,0.000,0.000,0.958,"9nORKMzflE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QkTPNepJdC/9nORKMzflE.png",22.627
